ensembl_gene_id,symbol,logFC,t,P.Value,p.adj
ENSG00000019582,CD74,0.7349623,2.06632259,0.046224924,0.15973643187247
ENSG00000019991,HGF,1.199239883,1.051951148,0.299997374,0.541408367957008
ENSG00000019995,ZRANB1,0.443126356,1.151408781,0.257332929,0.49436978810513
ENSG00000020129,NCDN,-0.999963957,-3.203052034,0.002886396,0.0204100179703141
ENSG00000020181,ADGRA2,2.987599556,2.87269893,0.006856062,0.0392198911114214
ENSG00000020256,ZFP64,0.924507414,1.420115155,0.164379979,0.373918800913835
ENSG00000020426,MNAT1,0.621389618,2.341291884,0.025010763,0.10325382508162
ENSG00000020577,SAMD4A,-3.888169911,-3.752600815,0.000631416,0.00629418820437956
ENSG00000020633,RUNX3,1.7686742,5.249211747,7.45e-06,0.00017745726744186
ENSG00000020922,MRE11A,1.041685004,2.754136741,0.009253676,0.0493264514337757
ENSG00000021300,PLEKHB1,-4.149705618,-4.57191797,5.75e-05,0.000930400868878357
ENSG00000021355,SERPINB1,-0.138419996,-0.712976521,0.480565176,0.701566250738312
ENSG00000021488,SLC7A9,-0.344159835,-0.325698872,0.746582432,0.873446778160194
ENSG00000021574,SPAST,0.696035885,1.915415645,0.063600016,0.198929131316794
ENSG00000021762,OSBPL5,6.471755184,6.601369869,1.23e-07,6.5616015625e-06
ENSG00000021776,AQR,0.342157307,1.239819493,0.22325238,0.454040586810285
ENSG00000021826,CPS1,-1.637696946,-2.07912652,0.044963086,0.156511268769754
ENSG00000022267,FHL1,-1.654062367,-2.317974249,0.026389425,0.107035215965155
ENSG00000022277,RTFDC1,0.55103754,2.925816473,0.005982744,0.0355855141811847
ENSG00000022556,NLRP2,3.726139616,4.701257495,3.91e-05,0.000683415955631399
ENSG00000022567,SLC45A4,-0.06616875,-0.291476577,0.772399392,0.888660575406908
ENSG00000022840,RNF10,-0.02378235,-0.137779044,0.891200971,0.950054740369224
ENSG00000022976,ZNF839,-0.341905968,-1.6702401,0.103750968,0.277061475619867
ENSG00000023041,ZDHHC6,-0.099391146,-0.48019556,0.634062107,0.804266875584211
ENSG00000023171,GRAMD1B,0.582949155,0.692535165,0.493149648,0.711820633088494
ENSG00000023191,RNH1,-0.070248835,-0.440157422,0.662516835,0.822778934685378
ENSG00000023228,NDUFS1,0.147098021,0.87285822,0.38866188,0.626021277858154
ENSG00000023287,RB1CC1,0.370816157,1.796672365,0.080982143,0.235040189475921
ENSG00000023318,ERP44,0.187252371,1.367133714,0.180259816,0.395737041127425
ENSG00000023330,ALAS1,1.638185502,1.865157718,0.070521232,0.213828809579633
ENSG00000023445,BIRC3,-2.721215828,-6.669387584,1e-07,5.67451523545706e-06
ENSG00000023516,AKAP11,0.156982516,0.380300822,0.706009681,0.849791898189377
ENSG00000023572,GLRX2,0.690534549,2.469287346,0.01853814,0.0832219103659071
ENSG00000023608,SNAPC1,-0.401573461,-0.808359162,0.424319085,0.656061709978113
ENSG00000023697,DERA,1.041634295,4.041946567,0.000274809,0.00324839143969994
ENSG00000023734,STRAP,0.282101293,1.411541384,0.166872595,0.37734684938459
ENSG00000023839,ABCC2,0.374803228,0.348539732,0.729513068,0.863222832070818
ENSG00000023892,DEF6,-0.126363113,-0.791589357,0.433907505,0.663872973330719
ENSG00000023902,PLEKHO1,0.032684538,0.13441254,0.89384275,0.951187986168831
ENSG00000023909,GCLM,-0.097424943,-0.211255177,0.833907712,0.921198478605316
ENSG00000024048,UBR2,0.439698915,2.434087659,0.020146074,0.0883898748961234
ENSG00000024526,DEPDC1,0.148939782,0.207949207,0.83646834,0.922109182938438
ENSG00000024862,CCDC28A,-0.21969998,-1.19717477,0.239246864,0.473478118929572
ENSG00000025039,RRAGD,-2.864726446,-2.419302817,0.020858532,0.0906613681349459
ENSG00000025156,HSF2,-0.208761422,-0.624086106,0.536599062,0.743421600505208
ENSG00000025293,PHF20,0.168062828,1.34217927,0.188139853,0.40654481948365
ENSG00000025423,HSD17B6,-2.309393097,-2.113316127,0.041740991,0.148810337736686
ENSG00000025434,NR1H3,2.503280052,3.371122371,0.001831029,0.0143381609575688
ENSG00000025708,TYMP,-0.57958501,-1.267199112,0.213412284,0.440922908496218
ENSG00000025770,NCAPH2,-0.164388064,-1.121636335,0.269618147,0.508117932353726
ENSG00000025772,TOMM34,0.421686185,0.562004613,0.577677881,0.770878946899225
ENSG00000025796,SEC63,0.214487627,1.323979643,0.194052154,0.414943462911273
ENSG00000025800,KPNA6,-0.096553303,-0.463706418,0.645715749,0.812720138994781
ENSG00000026025,VIM,-1.760468467,-5.36307475,5.27e-06,0.000134106770186335
ENSG00000026036,RTEL1-TNFRSF6B,-0.77614856,-1.016133702,0.31650645,0.558077929524875
ENSG00000026103,FAS,-2.334649284,-6.300478689,3.05e-07,1.35824456521739e-05
ENSG00000026297,RNASET2,-2.007151942,-8.973142305,1.28e-10,4.76741818181818e-08
ENSG00000026508,CD44,-0.450475717,-1.17120097,0.24939326,0.485398663287411
ENSG00000026652,AGPAT4,1.88102583,2.421308724,0.020760546,0.0903341464560323
ENSG00000026751,SLAMF7,6.093795028,3.582603394,0.001019852,0.00910312340740741
ENSG00000026950,BTN3A1,0.432359159,2.277333804,0.02895676,0.114007155218143
ENSG00000027001,MIPEP,0.27984104,0.316112369,0.753785995,0.877350595302488
ENSG00000027075,PRKCH,0.765634391,1.480738352,0.147581449,0.349516384355491
ENSG00000027697,IFNGR1,1.306526198,3.820248443,0.000520692,0.00543094481670061
ENSG00000027847,B4GALT7,0.109371239,0.389650893,0.699144719,0.845891115143793
ENSG00000027869,SH2D2A,1.219192064,2.819412731,0.007851077,0.0435733709956651
ENSG00000028116,VRK2,0.977449428,1.210218688,0.234267404,0.466948055063728
ENSG00000028137,TNFRSF1B,0.260061905,0.598008041,0.553666823,0.755056087261017
ENSG00000028203,VEZT,0.307448926,1.051942495,0.300001288,0.541408367957008
ENSG00000028277,POU2F2,-0.796084241,-2.659006666,0.011719154,0.0592172840873212
ENSG00000028310,BRD9,-0.268870066,-1.810027455,0.078844712,0.230799360577308
ENSG00000028528,SNX1,0.395068701,0.903190975,0.372570312,0.612715476735972
ENSG00000028839,TBPL1,0.469233558,2.030714953,0.04989891,0.168317392360448
ENSG00000029153,ARNTL2,-1.92513985,-1.428904803,0.161855063,0.370582426014865
ENSG00000029363,BCLAF1,0.316211953,2.003795674,0.052843535,0.174900026542003
ENSG00000029364,SLC39A9,-0.003557038,-0.009063862,0.992819411,0.997005031341487
ENSG00000029534,ANK1,-6.074867549,-3.629373591,0.000894498,0.00828006847266155
ENSG00000029639,TFB1M,-0.267250493,-0.900168289,0.374154278,0.614294332357939
ENSG00000029725,RABEP1,0.278750797,1.655328792,0.106757004,0.282615046356118
ENSG00000029993,HMGB3,0.338876353,0.41006891,0.684243065,0.836340139196301
ENSG00000030066,NUP160,0.234953784,0.783763322,0.438426539,0.667067008352273
ENSG00000030110,BAK1,0.49982097,2.467902398,0.018599125,0.0833877695306346
ENSG00000030304,MUSK,1.96614939,2.744464867,0.009480327,0.0502990154351204
ENSG00000030419,IKZF2,2.396974859,3.42065394,0.00159841,0.0128911137204724
ENSG00000030582,GRN,-0.003429876,-0.008500251,0.993265904,0.997197205042633
ENSG00000031003,FAM13B,0.650793326,2.365470828,0.023650171,0.0992367375942237
ENSG00000031081,ARHGAP31,1.354138803,1.691375631,0.099610668,0.270125037593328
ENSG00000031691,CENPQ,1.079544347,1.072493096,0.290803979,0.531933164551746
ENSG00000031698,SARS,-0.139089638,-1.234772342,0.225102704,0.455895301243697
ENSG00000031823,RANBP3,-0.452070926,-1.801187909,0.08025402,0.233855419587482
ENSG00000032219,ARID4A,-0.144155878,-0.956533182,0.345333202,0.586669634709346
ENSG00000032389,TSSC1,0.194514071,0.584252637,0.562780058,0.760709303076872
ENSG00000032444,PNPLA6,-0.047463716,-0.18088904,0.857493221,0.932647365256968
ENSG00000032742,IFT88,0.896573519,1.624274804,0.113248553,0.29299022584049
ENSG00000033011,ALG1,0.352157278,1.266611917,0.213619839,0.441084810192017
ENSG00000033030,ZCCHC8,0.284675419,1.669726454,0.103853337,0.277262558118728
ENSG00000033050,ABCF2,0.004776531,0.012878749,0.989797321,0.995410875080511
ENSG00000033100,CHPF2,0.131636342,0.588990411,0.559632674,0.759115201894782
ENSG00000033122,LRRC7,0.964781936,1.162090248,0.253025593,0.489515146466478
ENSG00000033170,FUT8,-0.035646204,-0.083085987,0.934254342,0.970181712183302
ENSG00000033178,UBA6,0.065866616,0.218108593,0.828605301,0.919301321002221
ENSG00000033327,GAB2,-0.79091174,-0.736869056,0.466090128,0.690137796207445
ENSG00000033627,ATP6V0A1,-5.196294569,-4.460142962,8.03e-05,0.00120508827838828
ENSG00000033800,PIAS1,0.136949648,0.692480085,0.493183805,0.711820633088494
ENSG00000033867,SLC4A7,-0.891778144,-2.002195969,0.053023196,0.175348141236091
ENSG00000034053,APBA2,0.950468139,1.195913401,0.239732486,0.473935531336615
ENSG00000034152,MAP2K3,1.552043031,7.011592269,3.6e-08,2.71125e-06
ENSG00000034510,TMSB10,-0.823709577,-3.04010967,0.004445516,0.028220141078401
ENSG00000034533,ASTE1,-0.008814855,-0.048936607,0.961246715,0.983177699771343
ENSG00000034677,RNF19A,0.033401109,0.143348768,0.886833049,0.947716365421514
ENSG00000034693,PEX3,0.592693345,1.1426164,0.260918113,0.498034620276277
ENSG00000034713,GABARAPL2,-0.560411271,-3.44095465,0.001511504,0.0123310073436878
ENSG00000035115,SH3YL1,-0.260695296,-0.569869686,0.572389145,0.767569496944554
ENSG00000035141,FAM136A,0.623765117,2.844040196,0.007375514,0.0414215965419408
ENSG00000035403,VCL,1.252073267,1.783994055,0.083056455,0.238794593778947
ENSG00000035499,DEPDC1B,1.879568118,1.546985829,0.130820212,0.322307947429345
ENSG00000035664,DAPK2,2.6909726,2.008359471,0.052333893,0.173692978696744
ENSG00000035681,NSMAF,-0.104864151,-0.37596502,0.709201624,0.851832029764878
ENSG00000035687,ADSS,0.719161555,3.244242222,0.002584,0.0187384109164897
ENSG00000035720,STAP1,4.285473978,3.735781658,0.000662308,0.00653849608674699
ENSG00000035862,TIMP2,0.291052965,0.225227643,0.823105989,0.916662860171767
ENSG00000035928,RFC1,0.28084764,1.770817576,0.085259673,0.242879210319149
ENSG00000036054,TBC1D23,0.587025478,2.426314631,0.020517836,0.0895796825362319
ENSG00000036257,CUL3,0.214447552,1.145078878,0.259910398,0.496766043467065
ENSG00000036448,MYOM2,4.068086671,4.291842765,0.000132188,0.00181614431924883
ENSG00000036530,CYP46A1,-0.268659852,-0.250996434,0.803277767,0.905429682640814
ENSG00000036549,ZZZ3,-0.313339384,-1.277915207,0.209651119,0.436586680158077
ENSG00000036672,USP2,-1.457985608,-1.239523183,0.223360695,0.454193352896069
ENSG00000036828,CASR,-0.122119259,-0.150034798,0.881594436,0.944581935324023
ENSG00000037042,TUBG2,-0.688182804,-0.631223385,0.531976357,0.739869351153846
ENSG00000037241,RPL26L1,-0.546472678,-2.324754446,0.025981644,0.10598048135006
ENSG00000037280,FLT4,-5.939032805,-3.17708282,0.00309405,0.0215363962793068
ENSG00000037474,NSUN2,0.376057125,1.478211944,0.148253107,0.350447279330141
ENSG00000037637,FBXO42,0.811842056,0.889492676,0.379783287,0.618775203546886
ENSG00000037749,MFAP3,0.679207246,0.960949342,0.343139083,0.584987026902047
ENSG00000037757,MRI1,-0.294575519,-1.178310879,0.246585145,0.482151872785148
ENSG00000037897,METTL1,-0.092525547,-0.108755502,0.914014648,0.960578189220193
ENSG00000038002,AGA,0.00040141,0.001344683,0.998934698,0.999422578194383
ENSG00000038210,PI4K2B,-0.123795843,-0.394841648,0.695344591,0.843528553298099
ENSG00000038219,BOD1L1,0.007223911,0.048115738,0.961896248,0.98350110508011
ENSG00000038274,MAT2B,0.19593456,1.349823917,0.185698158,0.402927877281008
ENSG00000038358,EDC4,0.313669218,0.377946908,0.707741928,0.851126769700599
ENSG00000038382,TRIO,3.649138426,5.276781515,6.85e-06,0.000165865543735225
ENSG00000038427,VCAN,0.219321147,0.140962435,0.888704043,0.948621919815587
ENSG00000038532,CLEC16A,-0.016554095,-0.066590628,0.947284779,0.976604363251887
ENSG00000038945,MSR1,0.6617226,0.722699309,0.474644083,0.697109101080006
ENSG00000039068,CDH1,-3.264463625,-1.76438041,0.086353819,0.245041970108741
ENSG00000039123,SKIV2L2,0.488468461,1.938789016,0.060585783,0.192537971572293
ENSG00000039139,DNAH5,-0.556408417,-0.670036124,0.507211265,0.721482190582049
ENSG00000039319,ZFYVE16,1.899020924,3.347009844,0.001955688,0.0151007420580475
ENSG00000039523,FAM65A,0.744121644,2.266559854,0.029673964,0.11616112221288
ENSG00000039560,RAI14,-1.953999043,-1.670317415,0.103735566,0.277056462778357
ENSG00000039600,SOX30,-3.571848275,-3.357552859,0.001900213,0.0147710371965099
ENSG00000039650,PNKP,0.383792995,1.850945679,0.072591696,0.218073162129344
ENSG00000040199,PHLPP2,-0.351950658,-1.031187197,0.309493602,0.550823322065161
ENSG00000040275,SPDL1,1.487434884,1.845131801,0.073453524,0.219599451129597
ENSG00000040341,STAU2,0.834289216,4.318935712,0.000122028,0.00169704248472505
ENSG00000040487,PQLC2,0.904076053,1.578990641,0.123292741,0.310268618163616
ENSG00000040531,CTNS,0.913528941,1.166931571,0.251090658,0.487310702118227
ENSG00000040608,RTN4R,-0.406439784,-0.311765744,0.757059594,0.879059391400635
ENSG00000040633,PHF23,0.695383591,1.915489733,0.063590261,0.198929131316794
ENSG00000040933,INPP4A,0.878759289,2.958474321,0.005498871,0.0332676823493798
ENSG00000041353,RAB27B,3.106309946,3.5843495,0.001014881,0.00906665385303096
ENSG00000041357,PSMA4,0.359395173,2.397928159,0.021929062,0.0939194721032825
ENSG00000041515,MYO16,-6.144051118,-4.293693992,0.000131468,0.00180867829415715
ENSG00000041802,LSG1,0.203211436,1.190004273,0.242017127,0.476387559443697
ENSG00000041880,PARP3,-0.634336851,-1.188671898,0.242534463,0.476950512850835
ENSG00000041982,TNC,-1.343383159,-1.625532352,0.112979508,0.292515826766936
ENSG00000041988,THAP3,0.252258053,1.019180081,0.315078547,0.5569365410396
ENSG00000042062,FAM65C,-0.55230658,-0.714197093,0.479819561,0.701099205361983
ENSG00000042088,TDP1,-0.710198552,-3.716460614,0.000699604,0.00682228463843958
ENSG00000042286,AIFM2,0.738570414,0.864651544,0.393090353,0.629639211916882
ENSG00000042317,SPATA7,0.171548361,0.216900769,0.829539198,0.919449018202305
ENSG00000042429,MED17,-0.216350724,-1.052096589,0.29993158,0.541408367957008
ENSG00000042445,RETSAT,-0.200400229,-0.630189915,0.532644414,0.740264316471785
ENSG00000042493,CAPG,-1.305778596,-1.396053256,0.171450385,0.383178694481235
ENSG00000042753,AP2S1,0.406916849,1.899165264,0.065771046,0.203522640077039
ENSG00000042813,ZPBP,1.126923404,1.039193179,0.305807857,0.547085007622042
ENSG00000042832,TG,0.446110943,0.514599373,0.610052448,0.790763722339133
ENSG00000042980,ADAM28,9.792138586,10.57790173,1.8e-12,2.63378571428571e-09
ENSG00000043093,DCUN1D1,0.473070243,2.102474283,0.042739965,0.151025853288203
ENSG00000043143,JADE2,-0.202814394,-1.106839574,0.275877686,0.515352398113259
ENSG00000043462,LCP2,-0.017023813,-0.105718283,0.916406647,0.961710561669826
ENSG00000043514,TRIT1,0.07489128,0.092976893,0.926449633,0.966941098040554
ENSG00000043591,ADRB1,1.056044616,0.866244878,0.392228075,0.628700478589593
ENSG00000044090,CUL7,0.617893884,1.189981551,0.242025942,0.476387559443697
ENSG00000044115,CTNNA1,-0.73239148,-0.674971393,0.504108082,0.719878289283374
ENSG00000044446,PHKA2,-0.237469741,-1.17121065,0.249389421,0.485398663287411
ENSG00000044459,CNTLN,2.481082295,1.891209003,0.066857027,0.20606326241688
ENSG00000044574,HSPA5,0.416779732,1.62257978,0.113612025,0.293633905138153
ENSG00000046604,DSG2,0.787635608,0.500128496,0.620100159,0.795463194759534
ENSG00000046647,GEMIN8,0.024449686,0.030535154,0.97581291,0.989140187912316
ENSG00000046651,OFD1,-0.085793443,-0.460700895,0.647849818,0.813834765544245
ENSG00000046653,GPM6B,-0.178347396,-0.178134286,0.859639778,0.933756872174028
ENSG00000047056,WDR37,0.739045461,3.481532488,0.001351197,0.0113579280036931
ENSG00000047188,YTHDC2,-0.313430713,-1.34762852,0.186396852,0.404075441137037
ENSG00000047230,CTPS2,0.287398749,0.67086939,0.506686593,0.721356214604559
ENSG00000047249,ATP6V1H,0.486706183,1.535570445,0.133593448,0.326570618410501
ENSG00000047315,POLR2B,0.494014276,2.365139443,0.023668357,0.0992723777938165
ENSG00000047346,FAM214A,-0.114117155,-0.451557815,0.654360373,0.818050301532101
ENSG00000047365,ARAP2,1.246642125,3.58226364,0.001020822,0.00910781300958188
ENSG00000047410,TPR,-0.454540934,-2.579993762,0.014214863,0.0681468449695764
ENSG00000047457,CP,0.102634268,0.11200293,0.911457994,0.959438521013309
ENSG00000047578,KIAA0556,-0.059700149,-0.173784471,0.863031435,0.935269030503015
ENSG00000047579,DTNBP1,0.887925856,3.736263494,0.000661403,0.00653291737704918
ENSG00000047597,XK,3.609257872,3.661474471,0.000817219,0.00771106919161677
ENSG00000047621,C12orf4,-0.083075959,-0.272116581,0.787123803,0.896273514440276
ENSG00000047634,SCML1,-0.684291449,-1.123062241,0.269020351,0.507307547660407
ENSG00000047644,WWC3,-0.431830313,-1.373379853,0.178328001,0.392927729427235
ENSG00000047648,ARHGAP6,1.625184952,1.157026884,0.255060838,0.491988819814501
ENSG00000047662,FAM184B,0.021042583,0.026034036,0.979377374,0.990253973661895
ENSG00000047849,MAP4,0.364100134,1.576170848,0.123941466,0.311370625960147
ENSG00000047932,GOPC,-0.009292391,-0.043106141,0.965860768,0.985145281441944
ENSG00000048028,USP28,3.413205148,8.406972097,6.22e-10,1.44791704545455e-07
ENSG00000048052,HDAC9,4.025869262,3.153700614,0.0032931,0.0226601120255291
ENSG00000048140,TSPAN17,1.028732742,1.277682275,0.209732339,0.436646897714387
ENSG00000048162,NOP16,-0.823654468,-2.680908807,0.011102842,0.0567752666924613
ENSG00000048342,CC2D2A,3.100571082,2.565140751,0.014735442,0.0699703605144844
ENSG00000048392,RRM2B,0.419376842,0.981877679,0.332867706,0.57519368004849
ENSG00000048405,ZNF800,0.353728419,2.0875174,0.04415268,0.154405414739672
ENSG00000048471,SNX29,-0.555935934,-2.409457354,0.021345592,0.0922888248459266
ENSG00000048544,MRPS10,1.102864906,1.198940532,0.23856827,0.472500339451803
ENSG00000048649,RSF1,0.030595071,0.222059605,0.825552129,0.917902483856112
ENSG00000048707,VPS13D,-0.141878138,-0.672896175,0.505411657,0.720653080538038
ENSG00000048740,CELF2,0.063483116,0.421221266,0.676157121,0.83154701468962
ENSG00000048828,FAM120A,-0.083697897,-0.460168413,0.648228222,0.814110424110723
ENSG00000048991,R3HDM1,0.042860521,0.197017114,0.844948487,0.926891386751366
ENSG00000049089,COL9A2,0.305158705,0.28828827,0.774818577,0.889905683457981
ENSG00000049167,ERCC8,0.503023367,0.763839578,0.450057845,0.676804797740787
ENSG00000049192,ADAMTS6,-4.42301545,-3.855060403,0.000471311,0.00503641410276474
ENSG00000049239,H6PD,0.473233569,1.877909632,0.068706691,0.209880191639576
ENSG00000049245,VAMP3,0.252038669,1.190654537,0.241764936,0.476250780086977
ENSG00000049246,PER3,1.231021641,1.644556604,0.108973117,0.285925949572929
ENSG00000049247,UTS2,1.817962444,1.783060512,0.083210952,0.239071017071529
ENSG00000049249,TNFRSF9,4.884916405,3.428912754,0.001562491,0.012676288370297
ENSG00000049323,LTBP1,0.000442901,0.000319573,0.999746824,0.999891954
ENSG00000049449,RCN1,0.632178325,2.152009629,0.038341847,0.140155734438794
ENSG00000049541,RFC2,0.558691767,2.107341416,0.042288925,0.150081821358912
ENSG00000049618,ARID1B,0.008188875,0.037281925,0.970471066,0.987144336213814
ENSG00000049656,CLPTM1L,0.429543173,1.904525475,0.065047989,0.202078867859418
ENSG00000049759,NEDD4L,-0.05081817,-0.055214099,0.956280417,0.980799657574475
ENSG00000049768,FOXP3,-8.783169249,-7.594898268,6.43e-09,7.44172598870056e-07
ENSG00000049769,PPP1R3F,-1.758823969,-4.643722889,4.64e-05,0.000784891824938068
ENSG00000049860,HEXB,0.202733562,0.719011353,0.476885084,0.698929121695279
ENSG00000049883,PTCD2,0.13644873,0.141134609,0.888569029,0.948621919815587
ENSG00000050030,KIAA2022,-3.492695014,-2.961560006,0.005455107,0.0330712834847588
ENSG00000050130,JKAMP,0.468765875,2.916791748,0.006123353,0.0361593791308734
ENSG00000050165,DKK3,-3.828978639,-2.001712527,0.053077595,0.175348141236091
ENSG00000050327,ARHGEF5,-3.802816723,-3.531849363,0.001175033,0.0101221829289319
ENSG00000050344,NFE2L3,-0.792477744,-1.674821305,0.102841631,0.275819692463341
ENSG00000050393,MCUR1,-0.089091848,-0.249555656,0.804383051,0.90597024410243
ENSG00000050405,LIMA1,-0.636260359,-0.617836702,0.540663947,0.746629429303964
ENSG00000050426,LETMD1,-0.729969793,-3.716571961,0.000699384,0.00682228463843958
ENSG00000050438,SLC4A8,2.776385219,4.364715977,0.000106575,0.00152670550699301
ENSG00000050555,LAMC3,-5.23005568,-4.808534766,2.83e-05,0.000523217960288809
